id,number_of_retweets,number_of_favorites,created_at,text
994857141889462272,1,4,2018-05-11 08:30:00,b'Karnataka has only 1 government-run hospital for nearly 1 lakh people. #KarnatakaElections\nhttps://t.co/bK2FWd6CdP https://t.co/CGLIOBxG8e'
994853465548521472,0,1,2018-05-11 08:15:24,b'Campaign For Karnataka Ends: Who holds the edge? #KarnatakaElections \nhttps://t.co/KVkyaiiREI https://t.co/RNVyFudFco'
994853365703159808,2,3,2018-05-11 08:15:00,"b""Walmart-Flipkart deal turns Flipkart's co-founders billionaires.\nhttps://t.co/S93viOrPlY https://t.co/vM67qUxHPZ"""
994852465458798592,0,4,2018-05-11 08:11:25,"b""Kotak Mahindra AMC's @NileshShah68 on the rationale behind the \xe2\x80\x98contra\xe2\x80\x99 strategy.\nhttps://t.co/1wY7tvnvKw https://t.co/bMAdEnX1BE"""
994849599344005121,5,3,2018-05-11 08:00:02,b'#KarnatakaElections2018: Key numbers to watch out for. \n@KaushikVaidya\nhttps://t.co/bFOYPnMkRH https://t.co/AImyKEmxos'
994849145767841793,11,26,2018-05-11 07:58:14,"b'Rolls-Royce debuts its first SUV, the $325,000 Cullinan.\nhttps://t.co/uY6XEgWRpk https://t.co/RsUc2VdGim'"
994848367778975744,0,1,2018-05-11 07:55:08,b'Italy finally falls to the forces of populism.\nhttps://t.co/myHT0HcILR https://t.co/su3LNz5Trs'
994847266698661888,1,3,2018-05-11 07:50:46,"b""#Q4WithBQ | Eyeing over 50% growth in gross written premium in insurance business in FY19, says Magma Fincorp's Kai\xe2\x80\xa6 https://t.co/GA6tBWaCVK"""
994846291179069447,3,2,2018-05-11 07:46:53,b'Sunil Munjal &amp; Anand Burman speak to @bhanvi_1 on the Fortis bid.\nhttps://t.co/4A3t1B6UKa https://t.co/CK0B88iQwB'
994845815280734209,2,2,2018-05-11 07:45:00,"b'Oil prices, the dollar, sanctions, trade tensions, trips to the International Monetary Fund and shock election resu\xe2\x80\xa6 https://t.co/pNJ0u1xnol'"
994845776101756929,2,4,2018-05-11 07:44:51,"b""#Q4WithBQ | SpiceJet's consolidated net profit rises 5%, year-on-year.\nhttps://t.co/NBcTOdvyUZ https://t.co/DwBHUbqP2H"""
994842229045899266,1,0,2018-05-11 07:30:45,b'Power Lunch #BQLive\n- Not all Fortis board members were in favour of the Munjal-Burman bid\n- Airtel &amp; Idea fall aft\xe2\x80\xa6 https://t.co/1PjIcZLqUT'
994842041703002112,0,1,2018-05-11 07:30:00,b'What would Karl Marx think of contemporary China?\n@tylercowen  \nhttps://t.co/8l6ZnC9E3X https://t.co/h9WgFWAI8s'
994840294850953218,1,0,2018-05-11 07:23:04,b'RT @BQthefineprint: Supreme Court defers Jaypee insolvency case hearing. https://t.co/klF0YEUyg1'
994838265415909376,2,3,2018-05-11 07:15:00,b'Japan\xe2\x80\x99s carmakers have got a problem with women.\nhttps://t.co/4RgtOY2L9C https://t.co/78cbaYqT6c'
994837369999196160,2,4,2018-05-11 07:11:26,b'Walmart Vs Amazon Vs Alibaba: 5 things to know about the 3-way war for India\xe2\x80\x99s e-commerce market\xe2\x80\xa6 https://t.co/vm4AIIBOLB'
994836230025175040,0,1,2018-05-11 07:06:55,"b'Legal fight, delays force Adani writedowns on Carmichael coal.\nhttps://t.co/nyU9vw31et https://t.co/aUN8IQgFS4'"
994835314517725184,0,0,2018-05-11 07:03:16,b'Got any stocks or market-related queries? Tweet your questions using #AskBQ. \nWhatsApp | 8291229686\nCall | 022-4540\xe2\x80\xa6 https://t.co/qhvmZkKjpo'
994834495239958528,1,3,2018-05-11 07:00:01,b'Amazon is said to halt Google shopping ads as rivalry heats up.\nhttps://t.co/4rT62AzfNF https://t.co/7NBzTtNSiy'
994831597085093889,1,1,2018-05-11 06:48:30,b'IHH Healthcare comments on the Fortis bid via emailed statement.\nhttps://t.co/ocgpcktlaC https://t.co/nc7LXhytDC'
994830715396108288,0,1,2018-05-11 06:45:00,"b'This poll season, one fund manager has advice for investors.\nhttps://t.co/OLwkcmfiYZ https://t.co/vdmMlMAm0b'"
994829962493464581,0,0,2018-05-11 06:42:00,"b'All the money will go into Fortis only, says Brian Tempest.\nRead: https://t.co/Vtj2WSjRH5  \nWatch:\xe2\x80\xa6 https://t.co/cn2sp55M1B'"
994827934342041605,2,1,2018-05-11 06:33:57,"b'Requested resignation of Singh Brothers from SRL Board, says Brian Tempest.\nRead: https://t.co/Vtj2WSjRH5 \nWatch:\xe2\x80\xa6 https://t.co/kOc9uGTb7E'"
994827126472937472,3,1,2018-05-11 06:30:44,b'Government nominee on ICICI bank board transferred to Personnel Ministry.\nhttps://t.co/N6ZRlYmElE https://t.co/H5rEiRqQod'
994826941176975362,6,4,2018-05-11 06:30:00,"b'Karnataka\xe2\x80\x99s healthcare spending as a share of its total expenditure is lower than that of Gujarat, Kerala and Tamil\xe2\x80\xa6 https://t.co/Gxg6gm1wIK'"
994826712146939907,0,3,2018-05-11 06:29:05,"b'Manipal deal was not the favourite among the board, says Brian Tempest.\nRead: https://t.co/Vtj2WSjRH5\nWatch:\xe2\x80\xa6 https://t.co/am0NG6HVlH'"
994824991446388736,1,0,2018-05-11 06:22:15,b'Fortis Healthcare board explains why it chose the Munjal-Burman family bid over others. #BQLive\nhttps://t.co/HUYHMusLtv'
994823839589781504,2,2,2018-05-11 06:17:40,b'#KarnatakaElections: Impact on 2019 general elections\n@TamannaInamdar reports.\nhttps://t.co/fcj3B4S6Uh https://t.co/W4DcbEAwVc'
994819698649980928,1,1,2018-05-11 06:01:13,"b""Trend Spotting #BQLive\n- What aided Mphasis' stellar Q4 numbers\n- Growth prospects for Magma Fincorp &amp; more \nhttps://t.co/HUYHMusLtv"""
994819588423651329,0,4,2018-05-11 06:00:47,b'Amazon has stopped buying a popular type of Google ad.\nhttps://t.co/G71I9K5wfD https://t.co/SsqDdpxu5c'
994819390909632513,1,2,2018-05-11 06:00:00,b'#Q4WithBQ | Nestl\xc3\xa9 India\xe2\x80\x99s first quarter profit beats estimates.\nhttps://t.co/x9EbiukUhR https://t.co/zI8VTkUV3l'
994815616061128704,1,2,2018-05-11 05:45:00,b'#Q4WithBQ | Asian Paints\xe2\x80\x99 profit misses estimates in March quarter.\nhttps://t.co/RmZjiFubdb https://t.co/iGGFGGeLW7'
994814682455298050,1,0,2018-05-11 05:41:17,b'RT @BQthefineprint: NCLAT to hear Numetal plea on eligibility to bid for Essar Steel on May 17. https://t.co/T01CRL7Hy2'
994814518000803840,1,8,2018-05-11 05:40:38,b'Reliance Jio launches new postpaid plan 50% discount to rivals.\nhttps://t.co/AZJVIvCVfn https://t.co/6ZAph2wCL2'
994814358059397120,1,3,2018-05-11 05:40:00,"b'The #KarnatakaElections is being keenly-watched as a barometer of where the wind is blowing politically, reports\xe2\x80\xa6 https://t.co/0kApWEdBqm'"
994811841732796416,1,3,2018-05-11 05:30:00,b'#Q4WithBQ | Union Bank of India reported a loss for the third straight quarter.\nhttps://t.co/mGemvOgD5T'
994811646920011776,1,0,2018-05-11 05:29:13,"b""#Q4WithBQ | Clocked 24-25% growth in the jewellery segment, says Titan's Subbu Subramaniam to @nsd308.\xe2\x80\xa6 https://t.co/k80vsIgWwm"""
994810867496693760,1,3,2018-05-11 05:26:08,"b""#Q4WithBQ | Decoding Ujjivan Small Finance Bank's earnings with MD &amp; CEO Sudha Suresh.\nWatch:\xe2\x80\xa6 https://t.co/E0qtgFx98k"""
994808492262338560,1,1,2018-05-11 05:16:41,"b""JPMorgan's Jahangir Aziz's views on the dollar, trade tensions and more.\nhttps://t.co/8vbD3VNn2z https://t.co/itYosV5Vq1"""
994808067257786368,6,12,2018-05-11 05:15:00,b'This is how Flipkart became the third most funded private company in the world.\nhttps://t.co/B41SD8DrtI https://t.co/AH0XO6qOwi'
994806916911190017,2,5,2018-05-11 05:10:26,b'In Pictures | #KarnatakaElections race heats up. \n\nFollow all our coverage of the elections so far:\xe2\x80\xa6 https://t.co/0tqoVwhDlM'
994804597305823232,0,4,2018-05-11 05:01:13,"b'Reliance Jio Rs 199 plan to erode rival\xe2\x80\x99s revenue, say brokerages. \nhttps://t.co/nY3Bfd6Gln https://t.co/2lzJsuwEVu'"
994804292681945088,0,2,2018-05-11 05:00:00,b'Panel interviews nine for RBI Deputy Governor\xe2\x80\x99s post.\nhttps://t.co/3cBiNGQOcc https://t.co/m1WbpFTFhs'
994803863415902210,0,0,2018-05-11 04:58:18,"b'Hope to receive CCI nod shortly as Fortis requires urgent fund infusion, says Anand Burman. \nRead:\xe2\x80\xa6 https://t.co/YPyEMftDpe'"
994803157644476417,0,0,2018-05-11 04:55:29,"b'Opportunity in Fortis has come only on account of liabilities in the company, says Sunil Munjal.\nRead:\xe2\x80\xa6 https://t.co/t0GE9cuz60'"
994801710643195909,2,3,2018-05-11 04:49:44,b'#BQStocks | Shares of Nestle India rose as much as 6%.\nhttps://t.co/8vbD3VNn2z https://t.co/nzAWmeBsen'
994801332715491329,1,4,2018-05-11 04:48:14,b'The chosen bidders - Munjals and Burmans speak about how they plan to go about acquiring majority stake in Fortis H\xe2\x80\xa6 https://t.co/808T3KkSAo'
994800516646481922,4,3,2018-05-11 04:45:00,"b'Jaypee Group offers 2,000 shares for free to each homebuyer.\nhttps://t.co/teELGJJh2Y https://t.co/LL0MPdnS9u'"
994797495426396162,1,0,2018-05-11 04:33:00,b'The F&amp;O Show #BQLive\n- Open interest in paint stock surges. Is it time to accumulate?\n- How to make market volatili\xe2\x80\xa6 https://t.co/JdNupQisQa'
994796742120910848,0,0,2018-05-11 04:30:00,"b""Karnataka's allocation to education as a share of its total spending has been on the decline. #KarnatakaElections\xe2\x80\xa6 https://t.co/UuSugDcNhb"""
994796028011466752,4,2,2018-05-11 04:27:10,b'#BQStocks | Mphasis gains as much as 12.8% in trade.\nhttps://t.co/8vbD3VNn2z https://t.co/e4wz6QzIWN'
994792967041830912,1,1,2018-05-11 04:15:00,b'Supreme Court Collegium likely to meet tomorrow on Justice Joseph\xe2\x80\x99s elevation issue.\nhttps://t.co/fiYUc5ewTt https://t.co/EK7mOHBAKT'
994790920536166408,1,1,2018-05-11 04:06:52,"b""#BQLive\n- Jahangir Aziz's views on the dollar, trade tensions and more\n- Decoding Ujjivan Small Finance Bank's Q4 e\xe2\x80\xa6 https://t.co/MLXXLv22Ke"""
994789191983611904,1,2,2018-05-11 04:00:00,"b""#Q4WithBQ | Titan's net profit jumped more than 40% to Rs 282.12 crore.\nhttps://t.co/TXPoH323YB"""
994788121530261505,2,5,2018-05-11 03:55:45,b'3.6% equity change hands in Prozone.\nhttps://t.co/8vbD3VNn2z https://t.co/qzBhOKj2aj'
994787461963419649,0,0,2018-05-11 03:53:07,"b'#BQMarketsNow | Sensex, Nifty open higher; Titan, Asian Paints among top gainers\nhttps://t.co/nBXd12BmeM https://t.co/b7SFTRXujx'"
994787300885352449,3,4,2018-05-11 03:52:29,b'#BQStocks | Bharti Airtel declines over 4% in trade; Idea Cellular at 52-week low.\nhttps://t.co/8vbD3VNn2z https://t.co/tkpwuZmI5m'
994786728090263553,4,3,2018-05-11 03:50:12,b'#BQStocks | Shares of Idea under pressure after Reliance Jio announces new postpaid plan starting Rs 199 per month.\xe2\x80\xa6 https://t.co/qmFbtXUzhG'
994785417764491271,0,4,2018-05-11 03:45:00,"b""President Trump to meet North Korea's Kim Jong Un on June 12 in Singapore.\nhttps://t.co/0E0HE42MHC https://t.co/BslCZtmdDP"""
994785382247124992,5,7,2018-05-11 03:44:52,b'#BQStocks | Ujjivan gains as much as 7.7%.\nhttps://t.co/8vbD3VNn2z https://t.co/jJIGS6uoAY'
994783565782159366,2,4,2018-05-11 03:37:38,"b""Disappointed that we were not chosen, says Manipal Health's Ranjan Pai on Fortis bid.\nhttps://t.co/zcFPXwGqQ8 https://t.co/XSMtcX18F9"""
994782529692602369,0,0,2018-05-11 03:33:31,"b'#BQMoney | Bond demand seen weak; rupee seen rangebound, reports @nupuracharya.\nhttps://t.co/8vbD3VNn2z https://t.co/OeltBygYEK'"
994781643406589952,1,1,2018-05-11 03:30:00,b'The tax hoops the Walmart-Flipkart deal will have to jump through. @PayaswiniLLB reports.\nhttps://t.co/zMVnnXfC3y https://t.co/bEnVWZdWcP'
994779126010540032,4,5,2018-05-11 03:20:00,"b""A quick look at stories you might've missed...\nhttps://t.co/CuhKC70IWS https://t.co/HmVIRL7rF8"""
994777868088545280,6,3,2018-05-11 03:15:00,b'Bad loans of the top six private banks exceed Rs 1 lakh crore.\nhttps://t.co/w9Oa9pEx94 https://t.co/QpvX08kRjR'
994776609021353984,2,2,2018-05-11 03:10:00,b'Here\xe2\x80\x99s how foreign and local funds played the market on Thursday.\nhttps://t.co/CuhKC70IWS https://t.co/XVvQJIkX2r'
994776196335525888,4,6,2018-05-11 03:08:21,"b""Fortis board must come out with the rationale of choosing this offer, says IiAS' Amit Tandon.\xe2\x80\xa6 https://t.co/VoDKMK7Zez"""
994774634204680198,1,2,2018-05-11 03:02:09,b'IndianOpen #BQLive\n- A complete roundup of all the earnings that came after market hours\n- What do the Bloomberg ch\xe2\x80\xa6 https://t.co/fkhXjnGGlq'
994774094729003008,1,0,2018-05-11 03:00:00,b'Bank credit growth has been strong in April.\nhttps://t.co/VxWQxU76Eo https://t.co/6pLkmPbHwq'
994773369341054976,3,6,2018-05-11 02:57:07,b'#BQStocks | Stocks that need to be on your radar today.\nhttps://t.co/vzLiHOUSbe https://t.co/CLxRtECMCu'
994771911669362688,0,1,2018-05-11 02:51:20,"b""Manipal Health's Ranjan Pai's comments on the Fortis Healthcare bid.\nhttps://t.co/iTWz6Hj3p4 https://t.co/EIzuBvQ5gG"""
994771575986642944,0,0,2018-05-11 02:50:00,b'#BQPodcast\n- Fortis board backs Munjals and Burmans in takeover battle\n- Supreme Court Collegium is likely to be he\xe2\x80\xa6 https://t.co/8PITIsaDCB'
994770571283005441,2,1,2018-05-11 02:46:00,b'Your Friday morning briefing.\nhttps://t.co/NVKjpoagFj https://t.co/DiI0b77vpB'
994770317527597056,3,4,2018-05-11 02:45:00,"b'Oil at $100 is a possibility next year, says Bank of America.\nhttps://t.co/0X4JWGfaBG https://t.co/wXVvdmywAL'"
994769059307704320,0,3,2018-05-11 02:40:00,b'How Indian ADRs fared overnight.\nhttps://t.co/CuhKC70IWS https://t.co/KyRq9929zj'
994766565743702017,2,2,2018-05-11 02:30:05,"b""First Word #BQLive\n- Should the retail shareholder approve Munjal-Burman family bid for Fortis Healthcare? IiAS' Am\xe2\x80\xa6 https://t.co/0cx9nhGJpY"""
994766544621076480,3,1,2018-05-11 02:30:00,"b'Among comparable states, Karnataka has the most colleges per one lakh population. #KarnatakaElections\xe2\x80\xa6 https://t.co/1hS2QOqBXd'"
994764026843365376,4,7,2018-05-11 02:20:00,"b""Here's a quick look at corporate insider trades reported on Thursday.\nhttps://t.co/CuhKC6J85k https://t.co/TUoKfu6ovD"""
994762767985917952,1,2,2018-05-11 02:15:00,b'PC Jeweller to buy back shares worth Rs 424 crore.\nhttps://t.co/T0KXRys6Mj https://t.co/HXwdwbpJnW'
994761512060407810,4,5,2018-05-11 02:10:00,"b""Here's a lineup of all major corporate meetings over the next few days.\nhttps://t.co/CuhKC6J85k https://t.co/NnJgS4riQN"""
994759409153687552,1,1,2018-05-11 02:01:39,"b""All You Need To Know #BQLive\n- Mphasis' strong FY19 guidance\n- Flipkart's 11-year long journey &amp; more https://t.co/OcJTqetA3K"""
994758994353942534,4,6,2018-05-11 02:00:00,"b'Mumbai will get 2,500 hectares\xe2\x80\x94or 25 square kilometres\xe2\x80\x94 to build affordable homes in next two decades.\xe2\x80\xa6 https://t.co/qyuaexTYUL'"
994758730943098880,4,2,2018-05-11 01:58:57,b'All you need to know going into trade today.\nhttps://t.co/CuhKC70IWS https://t.co/UEHdYUbA4I'
994756085599752193,2,2,2018-05-11 01:48:27,b'Kotak\xe2\x80\x99s Nilesh Shah favours contrarian bet in India poll season.\nhttps://t.co/5VXFioyjMw https://t.co/uDBGNlyCrP'
994755218947690496,1,0,2018-05-11 01:45:00,b'Fortis board says it will recommend the offer proposed by the Munjal and the Burman family offices for the healthca\xe2\x80\xa6 https://t.co/KiBEDwRbP1'
994754723306651648,0,0,2018-05-11 01:43:02,b'U.S. yield curve flattest since August 2007 as long bonds soar.\nhttps://t.co/Kjvjq1TDi6 https://t.co/7U3O9zGl5e'
994752314039648257,3,4,2018-05-11 01:33:27,b'#BQPodcast | Got 5 minutes? @alexandermats &amp; @darshanvmehta1 get you all the top news this Friday morning. \nhttps://t.co/FPU0CRccyt'
994752029066067968,2,2,2018-05-11 01:32:19,b'#BQMarketsNow | Nikkei 225 Index trades higher for second day in a row.\nhttps://t.co/I7UVLmX3Zk https://t.co/JH7AGM8OUu'
994751844588007424,2,1,2018-05-11 01:31:36,"b'#BQMarketsNow | WTI fell as much as 0.8% overnight before closing little changed, starts trading lower on Friday mo\xe2\x80\xa6 https://t.co/6YGmf4mEkx'"
994751626043842561,1,1,2018-05-11 01:30:43,b'#BQMarketsNow | Aluminum snapped 3 day gaining streak on LME.\nhttps://t.co/RN5L7xEGx0 https://t.co/PT1qz6ZGne'
994751443419754497,4,3,2018-05-11 01:30:00,"b'Why HDFC Bank stands to gain from real-time reporting of foreign holding, reports @YatinMota.\xe2\x80\xa6 https://t.co/Rkr0hRP8iw'"
994751429570052098,0,1,2018-05-11 01:29:57,"b'DayBreak #BQLive\n- Fortis board opts for Munjal-Burman combine bid\n- Key takeaways from Titan, Asian Paints Q4 earn\xe2\x80\xa6 https://t.co/vYux7ngRc1'"
994747803145453568,2,4,2018-05-11 01:15:32,b'#BQStocks | All three US indices closed higher. Dow surged for 6th day in a row.\nhttps://t.co/RN5L7xEGx0 https://t.co/o1Wbd8BroT'
994746201617588224,5,5,2018-05-11 01:09:10,b'What Credit Suisse &amp; CLSA are recommending to their clients today.\nhttps://t.co/MO2fotC8fa https://t.co/HaVr491tec'
994744411794780160,3,1,2018-05-11 01:02:03,b'#BQMarketsNow | U.S. stocks jump as dollar tumbles on tame inflation.\nhttps://t.co/5NJZfMWtPr https://t.co/1gOUfEIy6x'
994743196906237952,6,6,2018-05-11 00:57:14,b'Brokerage calls this morning.\nhttps://t.co/MO2fotC8fa https://t.co/bbaZGiDluh'
994741152053002242,1,3,2018-05-11 00:49:06,"b'The summit date is set, tepid inflation boosts U.S. shares, and more.\nhttps://t.co/FZva9N2Dn0'"
994736344990715904,7,10,2018-05-11 00:30:00,"b'Oil at $100 is a possibility next year, says Bank of America.\nhttps://t.co/bvcCtXr4ah https://t.co/NFRwXK36Zt'"
994721244485423104,0,2,2018-05-10 23:30:00,b'Aston Martin targets Ferrari with high-end electric SUV.\nhttps://t.co/VWzbWA56Co https://t.co/1xktvqjADF'
994706146966540294,0,0,2018-05-10 22:30:00,"b""President Trump to meet North Korea's Kim Jong Un on June 12 in Singapore.\nhttps://t.co/0E0HE42MHC https://t.co/2wHjkrFYXF"""
994691047941816320,2,2,2018-05-10 21:30:00,b'Nestle India profit beats estimates in the March-ended quarter. \nhttps://t.co/t7R4m6UsqW https://t.co/VVIFgPEnkA'
994675946904080384,0,0,2018-05-10 20:30:00,"b""Don't Skype me: How Microsoft turned consumers against a beloved brand.\nhttps://t.co/YBFP0oMkjO https://t.co/IOD4KFvHro"""
994660847816531968,0,1,2018-05-10 19:30:00,b'Uber plans to test food delivery by drone in under 30 minutes.\nhttps://t.co/Q2UkSYULRh https://t.co/aXAZTkPvdq'
994653046150979589,2,4,2018-05-10 18:59:00,"b'Mumbai will get 2,500 hectares to build affordable homes in next 2 decades by unlocking non-development zones &amp; sal\xe2\x80\xa6 https://t.co/mi66PRyS0E'"
994650665057075200,8,9,2018-05-10 18:49:32,b'This is how Flipkart became the third most funded private company in the world.\nhttps://t.co/B41SD8lQ58 https://t.co/Jq3o2WXarK'
994648038885900288,2,4,2018-05-10 18:39:06,"b'#KarnatakaElections | As campaigning draws to a close, here are the jibes that got personal and the wars that were\xe2\x80\xa6 https://t.co/ZLNJgPsP4b'"
994647476748500993,3,4,2018-05-10 18:36:52,b'Supreme Court Collegium likely to meet tomorrow on Justice Joseph\xe2\x80\x99s elevation issue.\nhttps://t.co/fiYUc5ewTt https://t.co/wP5LkKeXpl'
994645749232230406,1,3,2018-05-10 18:30:00,b'Apple\xe2\x80\x99s plan to reinvent cable TV is starting to look a lot like the strategy of its rival Amazon.\xe2\x80\xa6 https://t.co/a2D5Qqw12M'
994643750088425476,4,6,2018-05-10 18:22:04,"b""Walmart-Flipkart deal turns Flipkart's co-founders billionaires.\nhttps://t.co/S93viOJqdw https://t.co/vepQfTzPQ2"""
